SMILES,3CL_enzymatic_activity,ACE2_enzymatic_activity,HEK293_cell_line_toxicity_,Human_fibroblast_toxicity,MERS_Pseudotyped_particle_entry,MERS_Pseudotyped_particle_entry_(Huh7_tox_counterscreen),SARS-CoV_Pseudotyped_particle_entry,SARS-CoV_Pseudotyped_particle_entry_(VeroE6_tox_counterscreen),SARS-CoV-2_cytopathic_effect_(CPE),SARS-CoV-2_cytopathic_effect_(host_tox_counterscreen),Spike-ACE2_protein-protein_interaction_(AlphaLISA),Spike-ACE2_protein-protein_interaction_(TruHit_Counterscreen),TMPRSS2_enzymatic_activity
Cl.COc1c(cc(cc1OC)CC(C)C)OC,,,0,0,,,,,,,,,
OCc2cnc1ccccc12,,,1,0,,,,,,,,,
COc1cc(OC)c(cc1OC)C=O,,,0,0,,,,,,,,,
C=CC(=O)NCNC(=O)C=C,,,0,0,,,,,,,,,
NC(=O)NO,,,3,1,,,,,,,,,
CON(C)C(=O)N1\N=C(/S[C@]1(CCCN)C2=CC=CC=C2)C3=CC(=CC=C3F)F,,,3,0,,,,,,,,,
CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1,,,1,0,,,,,,,,,
CCC1=C(O)C=C(O)C(=C1)C2=NNC(C)=C2C3=CC4=C(OCCO4)C=C3,,,1,0,,,,,,,,,
CC1NC2=CC(=C(C=C2C(=O)N1C3=C(C)C=CC=C3)[S+](N)([O-])=O)Cl,,,1,0,,,,,,,,,
NC\1=N\C(=O)N(\C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,,,0,0,,,,,,,,,
O=C5CC[C@@]3(CC[C@H]2[C@@H]4C=CC1=CC(=O)CC[C@]1(C)[C@H]4CC[C@@]23C)O5,,,2,0,,,,,,,,,
Nc2ccc(Cl)cc2C(=O)c1ccccc1F,,,0,0,,,,,,,,,
O=C(c1cc(OC)c(OC)c(OC)c1)N2CCOCC2,,,0,0,,,,,,,,,
CN(C)CCN1CCN(C1=O)c2cccc(Cl)c2,,,0,0,,,,,,,,,
CC(C)NCC(O)c1ccc2ccccc2c1,,,1,0,,,,,,,,,
O=C1NC(=O)NC(=O)C1(CC=C)[C@H](C)CCC,,,0,0,,,,,,,,,
C[C@@]34CC[C@H]1[C@@H](CC[C@H]2C[C@@H](O)CC[C@]12C)[C@@H]4CCC3,,,0,0,,,,,,,,,
NC\1=N\C(=O)N(\C=C1F)[C@H]2C[C@H](O)[C@@H](CO)O2,,,3,0,,,,,,,,,
CCCOC1=CC=C2[NH]C(=NC2=C1)NC(=O)OC,,,3,3,,,,,,,,,
CO[C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@H]1CO)[N]2C3=C(C=CC=C3Cl)C4=C2C5=C(C6=C([NH]5)C(=CC=C6)Cl)C7=C4C(=O)NC7=O,,,3,0,,,,,,,,,
COC1=C(OC)C2=C(C=C1)[C@@H](OC2=O)[C@@H]3N(C)CCC4=C3C(=C5OCOC5=C4)OC,,,3,3,,,,,,,,,
CNC(=O)C1=CC=C(C=C1F)N2C(=S)N(C(=O)C23CCC3)C4=CC(=C(C=C4)C#N)C(F)(F)F,,,0,1,,,,,,,,,
COC1=CC\2=C(C=C1)C3\C(=N2)[S+](CC4=C(C)C(=C(C)C=N4)OC)[O-][Mg]35[O-][S+](CC6=C(C)C(=C(C)C=N6)OC)C7=NC8=C(C=CC(=C8)OC)[N]57,,,0,0,,,,,,,,,
NC(=N)NC(=N)NCCC1=CC=CC=C1,,,1,0,,,,,,,,,
[O-][S+](=O)(C1CC1)C2=CC=C(C=C2)[C@]3(C[C@H]3C4CCCCC4)C(=O)NC5=NC=C(SCCN6CCCC6)S5,,,1,0,,,,,,,,,
Oc1ccc(C)c2cccnc12,,,1,1,,,,,,,,,
Cl.Cl.CN4CCC(Nc2nc3c(Nc1ccc(F)c(Cl)c1)ncnc3cn2)CC4,,,1,1,,,,,,,,,
NC1=NC(=N[N]1C(=O)C2=C(F)C=CC=C2F)NC3=CC=C(C=C3)[S+](N)([O-])=O,,,2,1,,,,,,,,,
ClC1=CC(=CC(=C1)CNC2=C(C=NC=N2)C3=CC4=C(OCO4)C=C3)Cl,,,1,0,,,,,,,,,
O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O.CN1CCN(CC1)CCCN2c4ccccc4Sc3ccc(Cl)cc23,,,1,0,,,,,,,,,
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,,,0,0,,,,,,,,,
O=C(Oc1ccccc1)c2cccc(c2)C(=O)Oc3ccccc3,,,0,0,,,,,,,,,
O=C(O)Cc1ccc2OCc3ccccc3C(=O)c2c1,,,0,0,,,,,,,,,
O=[N+]([O-])c2ccc(/C=N/NC(=O)c1cc(cc([N+]([O-])=O)c1O)[N+]([O-])=O)o2,,,0,0,,,,,,,,,
Oc1ccc(cc1OC)C=O,,,0,0,,,,,,,,,
COc2ccccc2OCC1CNC(=O)O1,,,0,0,,,,,,,,,
ClCc1cc(Cl)ccc1,,,0,0,,,,,,,,,
CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C([O-])=O)C(=NO1)C4=C(Cl)C=CC=C4,,,0,0,,,,,,,,,
COC1=C(OC)C=C(CC2NCCC3=C2C=C(OC)C(=C3)OC)C=C1,,,1,0,,,,,,,,,
CC/1=C/CC\C(=C/C2OC(=O)C(=C)C2CC1)C,,,1,0,,,,,,,,,
CC(C)(C)OC(=O)CN(CC1=CC=C(S1)[N+]([O-])=O)CC2=CC=C(Cl)C=C2,,,1,0,,,,,,,,,
CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N3C4=CC=CC=C4C5=C6CNC(=O)C6=C7C8=CC=CC=C8N2C7=C35)N(C)C(=O)C9=CC=CC=C9,,,2,2,,,,,,,,,
OC1=CC=C(C=C1)C/2=C/C3=C(OC2)C=C(O)C=C3,,,2,0,,,,,,,,,
CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC2=CC(=CC=C2)C(F)(F)F,,,1,0,,,,,,,,,
CN(C)C1=C(CC(O)=O)C(=NC(=N1)CC2=CC=C(NC(=O)C3=CC=C4C=CC=CC4=C3)C=C2)Cl,,,0,0,,,,,,,,,
OCCOCCOC,,,0,0,,,,,,,,,
CCCc1ncc(s1)C(=O)O,,,0,0,,,,,,,,,
CN(C)CCCSc2ccccc2NC(=O)/C=C/c1ccccc1,,,1,0,,,,,,,,,
ClC1=CC(=C(C=C1)C(C[N]2C=CN=C2)OCC3=C(Cl)C=CC=C3Cl)Cl,,,1,0,,,,,,,,,
O=C(O)[C@@H]3[C@@H](O)C[C@@]2(O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)C=CC=CCCC=CC=CC=CC=C[C@H](O[C@H]1O[C@@H](C)[C@H](O)[C@@H](N)[C@H]1O)CC3O2,,,0,0,,,,,,,,,
ClC1=C(Cl)C(=CC=C1)C2=NN=N[N]2CC3=CC=CN=C3,,,1,0,,,,,,,,,
COC1=C(C=CC=C1)N2CCN(CC2)CCN(C(=O)C3CCCCC3)C4=CC=CC=N4,,,0,0,,,,,,,,,
OC[C@H]1O[C@@H](OC2=C(O)C=CC3=C2O\C=C(/C3=O)C4=CC=C(O)C=C4)[C@H](O)[C@@H](O)[C@@H]1O,,,1,0,,,,,,,,,
CC1=CC=CC=C1CN2C(=O)C/3=C(/CCN(CC4=CC=CC=C4)C3)N\5CC\N=C25,,,2,,,,,,,,,,
CCOC(=O)N1[C@H](CC)C[C@H](N(CC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C(=O)OC)C3=C1C=CC(=C3)C(F)(F)F,,,0,0,,,,,,,,,
COC1=C(C(=CC=C1)OC)C2=CC(=N[N]2C3=C4C=CC(=CC4=NC=C3)Cl)C(=O)NC5(C6CC7CC(C6)CC5C7)C(O)=O,,,0,0,,,,,,,,,
ClC1=CC=C(C(C[N]2C=CN=C2)OCC3=C(Cl)SC=C3)C(=C1)Cl,,,1,0,,,,,,,,,
COC1=CC2=C(C=C1CC3=C(F)C(=CC=C3)Cl)C(=O)\C(=C/N2[C@H](CO)C(C)C)C(O)=O,,,1,0,,,,,,,,,
OC(=O)CCCCC(CCSCC1=CC=CC=C1)SCC2=CC=CC=C2,,,0,0,,,,,,,,,
CC(=O)NC1=CC=C(OC[C@](C)(O)C(=O)NC2=CC(=C(C=C2)[N+]([O-])=O)C(F)(F)F)C=C1,,,0,0,,,,,,,,,
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=CC=C34)O)[C@@H]1C[C@@H](O)[C@@H]2O,,,0,0,,,,,,,,,
OC(=O)C1CC[N]2C1=CC=C2C(=O)C3=CC=CC=C3,,,0,1,,,,,,,,,
O=S(CC(=O)NC/C=C\COc2cc(CN1CCCCC1)ccn2)Cc3ccco3,,,0,0,,,,,,,,,
CN1CCN(CC1)C2=NC(=NC(=C2)NC3=N[NH]C(=C3)C)\C=C\C4=CC=CC=C4,,,2,1,,,,,,,,,
NC(\SC1=CC=C(N)C=C1)=C(C#N)/C2=CC=CC=C2C(F)(F)F,,,1,2,,,,,,,,,
O=C(O)C(=O)Nc1cccc(c1)c2nnnn2,,,0,0,,,,,,,,,
O[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)[C@H]4c2cccc(O)c2C(=O)c3c(O)cc(CO)cc34,,,0,0,,,,,,,,,
COC(=O)[C@H](CCCNC(N)=N)N[S+]([O-])(=O)C1=CC=C(C)C=C1,,,0,0,,,,,,,,,
CC1(C)CC2=C(CO1)SC(=C2C(O)=O)NC(=S)NC(=O)C3=CC=CC=C3,,,0,0,,,,,,,,,
N#C/C(C#N)=N\Nc1ccc(cc1)C2=NNC(=O)C[C@H]2C,,,1,1,,,,,,,,,
Cl.Nc1cc(ccc1S)C(F)(F)F,,,0,0,,,,,,,,,
[O-][N+](=O)c1ccc2nc(N)sc2c1,,,1,0,,,,,,,,,
CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=C[N]4C(=N3)SC5=C4C=CC(=C5)OCCN6CCOCC6,,,2,0,,,,,,,,,
COC1=CC2=NC=NC(=C2C=C1OC)NC3=CC=CC(=C3)Cl,,,3,0,,,,,,,,,
OC1=CC(=C(C=C1)\C2=C(O)\C(=O)C3=C(O2)C=C(O)C=C3O)O,,,0,0,,,,,,,,,
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC/4=C/C(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,,,0,0,,,,,,,,,
ClC1=CC=C2N/C3=N/C(=O)CN3CC2=C1Cl,,,1,0,,,,,,,,,
O=C(NNCCC(=O)NCc1ccccc1)c2ccncc2,,,0,0,,,,,,,,,
Cl.OCC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c5C4,,,3,2,,,,,,,,,
NC(=O)C1=C(O)[C@@H](N(C)C)[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)C3=C(O)[C@]2(O)C1=O,,,1,0,,,,,,,,,
NC1=CC=C(C=C1)[S+]([O-])(=O)NC2=NC=CC=N2,,,0,0,,,,,,,,,
CCCSP(=O)(SCCC)OCC,,,1,0,,,,,,,,,
OS(=O)(=O)c1ccc(cc1)C(CC)CCCCCCCCC,,,3,0,,,,,,,,,
CC(C)(C)c1cc(C)cc(c1O)n2nc3ccc(Cl)cc3n2,,,0,0,,,,,,,,,
O=C(CCl)c1ccc(Cl)cc1Cl,,,1,0,,,,,,,,,
Nc1ccc(cc1)S(=O)(=O)NCc2ccccc2,,,0,0,,,,,,,,,
O=C(NC1CCOCC1)C2=CC=C(C=C2)C3=NC=CC(=C3)C4=C[NH]N=C4C5=NC=CC=C5,,,1,0,,,,,,,,,
Nc1c(cccc1CC(N)=O)C(=O)c2ccccc2,,,0,0,,,,,,,,,
C1CC2=C(C1)C(=N[NH]2)C3=N[NH]N=N3,,,0,0,,,,,,,,,
FC(F)OC1=CC=C(C=C1OCC2CC2)C(=O)NC3=C(Cl)C=NC=C3Cl,,,0,0,,,,,,,,,
O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.N[C@@H]4[C@@H](O)[C@H](O)[C@@H](CN)O[C@@H]4O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O[C@@H]2O[C@H](CO)[C@@H](O[C@H]1O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]1N)[C@H]2O,,,0,0,,,,,,,,,
CC1=CC=C(C=C1)[S+]([O-])(=O)NC2=C(C=CC(=C2)Cl)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,,,1,0,,,,,,,,,
CC[S+]([O-])(=O)C1=CC=CC(=C1)C2=CC(=C(C)C3=C2C4=C([NH]3)N=CC(=C4)C)C(=O)NC5CCN(C)CC5,,,2,2,,,,,,,,,
C[S+]([O-])(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O,,,1,0,,,,,,,,,
CC(C)N[C@@H]1CCN2C(=O)NC3=CC=CC(=C23)[C@H]1O,,,0,1,,,,,,,,,
C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H]3O[C@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(O)=O)O[C@@H]4O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O,,,1,0,,,,,,,,,
CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC/4=C/C(=O)/C=C\[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,,,0,0,,,,,,,,,
OCC(=O)[C@]45OC(C)(C)O[C@@H]5C[C@@H]3[C@]4(C)C[C@H](O)[C@@]2(F)[C@H]3C[C@H](F)C1=CC(=O)C=C[C@@]12C,,,0,0,,,,,,,,,
COC1=C(OC)C=C2C(=NC(=NC2=C1)N3CCN(CC3)C(=O)C4COC5=C(O4)C=CC=C5)N,,,1,0,,,,,,,,,
C[C@@H]1CC[C@@]2(CC[C@]3(C)\C(=C/C[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O,,,0,0,,,,,,,,,
FC1=CC=C(C=C1)C(=O)N2CCC[C@@H](C2)C3=NC(=NO3)C4=CC=C(F)C=C4,,,0,0,,,,,,,,,
NC1=NC(=C(N=O)C(=N1)OCC2CCCCC2)N,,,1,1,,,,,,,,,
NC(=O)NNc1ccccc1,,,0,0,,,,,,,,,
CCOC(=O)C1=C(CSC2=CC=CC=C2)[N](C)C3=CC(=C(O)C(=C13)CN(C)C)Br,,,1,0,,,,,,,,,
CCNC(=O)C[C@@H]1\N=C(C2=CC=C(Cl)C=C2)/C3=C(C=CC(=C3)OC)[N]4C(=NN=C14)C,,,2,0,,,,,,,,,
NC1=NC(=NC2=C1N=C[N]2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)F,,,3,3,,,,,,,,,
CC(C)CCCCCCCC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC2=C3OC4=CC=C(C[C@H]5NC(=O)[C@H](N)C6=CC(=C(O)C=C6)OC7=CC(=CC(=C7)O)[C@H](NC5=O)C(=O)N[C@H]8C(=O)N[C@H]9C(=O)N[C@@H]([C@H](O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10NC(C)=O)C%11=CC(=C(OC2=CC8=C3)C=C%11)Cl)C(=O)N[C@@H](C(O)=O)C%12=CC(=CC(=C%12C%13=C(O)C=CC9=C%13)O[C@H]%14O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]%14O)O)C=C4Cl,,,0,0,,,,,,,,,
CC(=O)c4ccc(OCCCN1CCC(CC1)c3noc2cc(F)ccc23)c(OC)c4,,,0,0,,,,,,,,,
[O-][N+](=O)c2cc(cc1ccccc12)[N+]([O-])=O,,,1,0,,,,,,,,,
O=S(=O)(O)c1cc(cc2c1c(ccc2S(=O)(=O)O)NC(=O)c8cc(NC(=O)c3cc(ccc3)NC(=O)Nc4cccc(c4)C(=O)Nc5cc(ccc5C)C(=O)Nc7ccc(c6cc(cc(c67)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c(C)cc8)S(=O)(=O)O,,,0,0,,,,,,,,,
Cc1sccc1Br,,,0,0,,,,,,,,,
COc3c1c(OC(C)=CC1=O)c(OC)c2occc23,,,0,0,,,,,,,,,
c1ccc2Sc3ccccc3Nc2c1,,,1,0,,,,,,,,,
Clc2cc(Cl)ccc2Oc1ccc(Cl)cc1O,,,1,2,,,,,,,,,
O=C(OCC)c2c1cc(O)ccc1n(C)c2C,,,0,0,,,,,,,,,
FC1=CC=C(SC/2=N/N3\C=N/C(=O)/C(=C3/C=C2)C4=C(Cl)C=CC=C4Cl)C(=C1)F,,,1,0,,,,,,,,,
OC1=CC2=C(C(=C1)O)C(=O)\C(=C(/O2)C3=CC(=C(O)C(=C3)O)O)O,,,0,0,,,,,,,,,
COC1=CC=C2C(=CC=NC2=C1)OC3=CC=C(NC(=O)\C4=C(C)\N(CC(C)(C)O)N(C4=O)C5=CC=CC=C5)C=C3F,,,1,0,,,,,,,,,
COC1=CC2=C(C=C1OCCCN3CCOCC3)N=CC=C2OC4=CC=C(NC(=O)C5(CC5)C(=O)NC6=CC=C(F)C=C6)C=C4F,,,2,1,,,,,,,,,
NC(=O)C1=CC(=CC=C1)C2=NC=NC(=C2)NC3=CC=C(OC(F)(F)F)C=C3,,,1,0,,,,,,,,,
OC1=C(C=CC=C1)C2=CC=C(C=C2)C3=CSC4=C3C(=C(/C#N)C(=O)N4)/O,,,0,0,,,,,,,,,
COC1=CC=C(C=C1OC2CCCC2)C3(CCC(CC3)C(O)=O)C#N,,,0,0,,,,,,,,,
C[N]1C=CC2=CC3=C(CCN3C(=O)NC4=CC=CN=C4)C=C12,,,0,0,,,,,,,,,
CC(C)(C)C3CCC(CC2=C(O)C(=O)c1ccccc1C2=O)CC3,,,0,0,,,,,,,,,
CC(C)(C)c4cc(NC(=O)Nc3ccc(OCCN1CCOCC1)c2ccccc23)n(n4)c5ccc(C)cc5,,,1,0,,,,,,,,,
[O-][N+](=O)C1=CC=C(OC(=O)N2CCN(CC2)CC3=CC=CC(=C3)OC4=CC=CC=C4)C=C1,,,0,2,,,,,,,,,
FC(F)(F)C1=CC=C(\C=C\C2=NC(=CO2)COC3=CC=C(CCCC[N]4C=CN=N4)C=C3)C=C1,,,3,0,,,,,,,,,
CNC[C@H](O)C1=CC=CC(=C1)O,,,0,0,,,,,,,,,
CC/1=C/C(=O)N(O)/C(=C1)C2CCCCC2,,,2,2,,,,,,,,,
CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=C1C=CC=C2,,,0,0,,,,,,,,,
CC1=CC=C(C=C1)[S+]([O-])(=O)NC(=O)NN2CC3CCCC3C2,,,1,0,,,,,,,,,
CN1CC(=O)\N=C1\NC(=O)NC2=CC(=CC=C2)Cl,,,0,0,,,,,,,,,
CN1CCN(CC1)C2=Nc4cc(Cl)ccc4Nc3ccccc23,,,1,0,,,,,,,,,
O=C(OC)[C@]12CC[C@@]3(C)[C@]4(C)CC[C@H]5[C@@](C)(C)C(=O)C(=C[C@]5(C)C4=CC(=O)[C@@H]3[C@@H]2C[C@](C)(C)CC1)C#N,,,2,2,,,,,,,,,
CN1CCN(CC1)C2=Nc4cc(F)ccc4Cc3ccccc23,,,1,0,,,,,,,,,
O.CC(C)(C)C(C)N/C(Nc1ccncc1)=N\C#N,,,2,0,,,,,,,,,
O=C(Nc1c(C)cccc1C)c2ccc(N)cc2,,,0,0,,,,,,,,,
Clc1ccc(cc1Cl)CC(=O)N(C)[C@H]2CC[C@]4(C[C@@H]2N3CCCC3)CCCO4,,,0,0,,,,,,,,,
O=C(NNC(C)C)c1ccncc1.O=S(=O)(O)O,,,0,0,,,,,,,,,
CC1=CN(C(=O)NC1=O)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F,,,0,0,,,,,,,,,
CC1(C)S[C@H]2[C@H](NC(=O)[C@@H](N)C3=CC=C(O)C=C3)C(=O)[N@]2[C@H]1C(O)=O,,,1,0,,,,,,,,,
CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=C(C)C(=C3)NC4=NC(=CS4)C5=CC=CN=C5,,,2,0,,,,,,,,,
O[C@@H]1[C@@H](O)[C@H](O[C@@H]([C@H]1O)C(O)=O)OC2=C(O)C(=C3C(=O)\C=C(/OC3=C2)C4=CC=CC=C4)O,,,1,0,,,,,,,,,
CC1=CC=CC(=N1)C#CC2=CC=CC=C2,,,1,0,,,,,,,,,
CNCCCC12CCC(C3=CC=CC=C13)C4=C2C=CC=C4,,,1,2,,,,,,,,,
CC(=O)SCC(CC1=CC=CC=C1)C(=O)NCC(=O)OCC2=CC=CC=C2,,,1,3,,,,,,,,,
CC(c1ccccc1)n2cncc2C(=O)OCCC,,,0,0,,,,,,,,,
C(CNc1nc(cs1)c2ccccc2)c3ccccc3,,,1,0,,,,,,,,,
Cl.O=C(C(C)N(CC)CC)c1ccccc1,,,0,0,,,,,,,,,
c1cc(cc2OCOc12)CN3CCN(CC3)c4ncccn4,,,1,0,,,,,,,,,
Cc1cc(c(O)cc1)n2nc3ccccc3n2,,,0,0,,,,,,,,,
CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1C3=C2C=CC(=C3)NC4=NC(=C(C=N4)C(F)(F)F)NC5CCC5,,,2,2,,,,,,,,,
OC1=C(C=C(C2=CC=CN=C12)[S+](O)([O-])=O)\N=N\C3=CC=C4C=C(C=CC4=C3)[S+](O)([O-])=O,,,0,0,,,,,,,,,
C1CC1C(NC2=NCCO2)C3CC3,,,0,0,,,,,,,,,
CC1=NC(=C(O)C2=C1C=C(OC3=CC=CC=C3)C=C2)C(=O)NCC(O)=O,,,0,1,,,,,,,,,
O=C(O)C(C)O,,,0,0,,,,,,,,,
Clc1ccc2c(c1)C(=NCC(=O)N2C)c3ccccc3,,,1,0,,,,,,,,,
O=C(O)CN3C(=O)c2cccc1cccc(c12)C3=O,,,0,0,,,,,,,,,
O=C(CN1CCCCC1CN(CC)CC)N4c2ccccc2C(=O)Nc3cccnc34,,,0,0,,,,,,,,,
NC(=O)OCC(COC(N)=O)c1ccccc1,,,0,0,,,,,,,,,
COC(=O)CCC1=C(C)C2=CC3=NC(=CC4=C(C)C(=C([NH]4)C=C\5N=C(C=C1[NH]2)\C(=C5C)CCC(O)=O)C=C)\C6=C\C=C(/[C@@H](C(=O)OC)[C@@]36C)C(=O)OC,,,1,3,,,,,,,,,
Cl.O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]1SC)[C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@@H](C)O,,,0,0,,,,,,,,,
CN1C(=O)C(CC2=C[NH]C3=C2C=CC=C3)NC1=S,,,0,0,,,,,,,,,
CC[C@H]1N(C(C)C)C2=NC(=NC=C2N(C)C1=O)NC3=CC=C(C=C3OC)C(=O)NC4CCC(CC4)N5CCN(CC5)CC6CC6,,,3,1,,,,,,,,,
C(CC1=C[NH]C2=CC=CC=C12)NC3=CC=C(NC4=CC=NC=C4)C=C3,,,2,0,,,,,,,,,
C[N]1C=C(C=N1)C2=C3\C=N/NC(=O)C4=C3C(=CC(=C4)NC(=O)[C@H](N)C5CCCCC5)[NH]2,,,2,0,,,,,,,,,
CN(C)CC(C)CC2c3ccccc3CCc1ccccc12,,,1,0,,,,,,,,,
CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(=CC(=C2O)NC(=O)C(=C\C=C/[C@H](OC)[C@@H](OC(N)=O)C(=C\[C@H](C)[C@H]1O)/C)/C)O,,,2,2,,,,,,,,,
CC[C@@H]1/C=C(C)/C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)/C(C)=C/[C@@H]4CC[C@H](Cl)[C@@H](C4)OC,,,1,0,,,,,,,,,
OC[C@H]1O[C@H](C[C@@H]1O)N2/C=C(C(=O)NC2=O)/C(F)(F)F,,,2,0,,,,,,,,,
CCN(C)C(=O)OC1=CC(=CC=C1)[C@H](C)N(C)C,,,0,0,,,,,,,,,
O=C(Nc1cc(Cl)c(Cl)cc1)C2CC2,,,1,0,,,,,,,,,
C1CCN(CC1)CCOC2=CC=C(C=C2)C3=C[N]4N=CC(=C4N=C3)C5=CC=NC=C5,,,2,1,,,,,,,,,
COC[C@H]1OC(=O)C2=COC3=C2[C@@]1(C)\C4=C(C5CCC(=O)[C@@]5(C)C[C@H]4OC(C)=O)/C3=O,,,0,1,,,,,,,,,
COC1=C2OC(=O)\C=C/C2=CC3=C1OC=C3,,,0,0,,,,,,,,,
CC(=O)OCCOCC,,,0,0,,,,,,,,,
O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O.c1cccc2sc(nc12)NCCCOc4cc(CN3CCCCC3)ccc4,,,1,0,,,,,,,,,
Cc1ncc([N+]([O-])=O)n1CC(O)CCl,,,0,0,,,,,,,,,
COC1=CC(=CC=C1NC2=NC=NC(=N2)NC3=CC=CC=C3[S+]([O-])(=O)C(C)C)N4CCC(CC4)N5CCN(C)CC5,,,2,0,,,,,,,,,
O=CNc1nc(cs1)C(=O)C(=O)OCC,,,0,0,,,,,,,,,
O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,,,0,0,,,,,,,,,
NC(CO)C(=O)NNCC1=C(O)C(=C(O)C=C1)O,,,1,0,,,,,,,,,
COC1=C(OCC(O)CN2CCN(CC2)CC(=O)NC3=C(C)C=CC=C3C)C=CC=C1,,,0,0,,,,,,,,,
NC(=O)C1=C(N)[N](CC2=CC(=C(C(=C2)Cl)C(=O)C3=CC=C(Cl)C=C3)Cl)N=N1,,,1,0,,,,,,,,,
COC(=O)[C@@H](N)CCCNC(=N)N[N+]([O-])=O,,,0,1,,,,,,,,,
COC(=O)C\1=C(C)\N\C(=C(/C1C2=CC=CC3=NON=C23)C(=O)OC(C)C)C,,,0,1,,,,,,,,,
CCCC1=NC(=C2[N]1NC(=N\C2=O)/C3=CC(=CC=C3OCC)[S+]([O-])(=O)N4CCN(CC)CC4)C,,,1,1,,,,,,,,,
CC(C)[C@@H](C[S+]([O-])(=O)C(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)C2=CC=CC(=C2)Cl)C3=CC=C(Cl)C=C3,,,1,,,,,,,,,,
FC(F)(F)OC1=CC=CC(=C1)CC(=O)NC2=NN=C(CCCCC3=NN=C(NC(=O)CC4=CC=CC=N4)S3)C=C2,,,1,,,,,,,,,,
Cl.Clc1cc(c(OC)cc1N)C(=O)NC3CN2CCC3CC2,,,0,0,,,,,,,,,
COc2ccc3nc(NC(=O)Nc1ccccc1)sc3c2,,,1,0,,,,,,,,,
[O-][N+](=O)c1ccc2c(c1)C(=NCC(=O)N2C)c3ccccc3,,,0,0,,,,,,,,,
CCC(CCCC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,,,0,0,,,,,,,,,
O=C(OC)Nc1nc2cc(ccc2n1)C(=O)C3CC3,,,3,0,,,,,,,,,
CCc1ccc(cc1)C2CCNCC2,,,0,0,,,,,,,,,
